[2019-07-07 20:16:40 $28653.0]	INFO	Server is reloading all workers now
[2019-08-08 14:22:45 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65301] abnormal exit, status=0, signal=9
[2019-08-08 14:22:45 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65300] abnormal exit, status=0, signal=9
[2019-08-08 14:22:45 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65299] abnormal exit, status=0, signal=9
[2019-08-08 14:22:45 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65298] abnormal exit, status=0, signal=9
[2019-08-08 14:22:45 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65296] abnormal exit, status=0, signal=9
[2019-08-08 14:22:46 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:22:49 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65312] exit timeout, forced kill
[2019-08-08 14:22:49 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65320] exit timeout, forced kill
[2019-08-08 14:22:49 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65314] exit timeout, forced kill
[2019-08-08 14:22:49 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65319] exit timeout, forced kill
[2019-08-08 14:22:49 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65315] exit timeout, forced kill
[2019-08-08 14:22:49 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65316] exit timeout, forced kill
[2019-08-08 14:22:49 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65317] exit timeout, forced kill
[2019-08-08 14:22:49 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65318] exit timeout, forced kill
[2019-08-08 14:22:49 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65320] abnormal exit, status=0, signal=9
[2019-08-08 14:22:49 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65319] abnormal exit, status=0, signal=9
[2019-08-08 14:22:49 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65318] abnormal exit, status=0, signal=9
[2019-08-08 14:22:49 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65317] abnormal exit, status=0, signal=9
[2019-08-08 14:22:49 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65316] abnormal exit, status=0, signal=9
[2019-08-08 14:22:49 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65315] abnormal exit, status=0, signal=9
[2019-08-08 14:22:49 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65314] abnormal exit, status=0, signal=9
[2019-08-08 14:22:50 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:22:53 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65328] exit timeout, forced kill
[2019-08-08 14:22:53 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65332] exit timeout, forced kill
[2019-08-08 14:22:53 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65338] exit timeout, forced kill
[2019-08-08 14:22:53 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65333] exit timeout, forced kill
[2019-08-08 14:22:53 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65337] exit timeout, forced kill
[2019-08-08 14:22:53 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65336] exit timeout, forced kill
[2019-08-08 14:22:53 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65335] exit timeout, forced kill
[2019-08-08 14:22:53 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65334] exit timeout, forced kill
[2019-08-08 14:22:53 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65332] abnormal exit, status=0, signal=9
[2019-08-08 14:22:53 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65338] abnormal exit, status=0, signal=9
[2019-08-08 14:22:53 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65337] abnormal exit, status=0, signal=9
[2019-08-08 14:22:53 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65336] abnormal exit, status=0, signal=9
[2019-08-08 14:22:53 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65335] abnormal exit, status=0, signal=9
[2019-08-08 14:22:53 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65334] abnormal exit, status=0, signal=9
[2019-08-08 14:22:53 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65333] abnormal exit, status=0, signal=9
[2019-08-08 14:22:54 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:22:57 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65340] exit timeout, forced kill
[2019-08-08 14:22:57 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65350] exit timeout, forced kill
[2019-08-08 14:22:57 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65351] exit timeout, forced kill
[2019-08-08 14:22:57 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65356] exit timeout, forced kill
[2019-08-08 14:22:57 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65352] exit timeout, forced kill
[2019-08-08 14:22:57 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65353] exit timeout, forced kill
[2019-08-08 14:22:57 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65354] exit timeout, forced kill
[2019-08-08 14:22:57 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65355] exit timeout, forced kill
[2019-08-08 14:22:57 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65350] abnormal exit, status=0, signal=9
[2019-08-08 14:22:57 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65356] abnormal exit, status=0, signal=9
[2019-08-08 14:22:57 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65355] abnormal exit, status=0, signal=9
[2019-08-08 14:22:57 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65354] abnormal exit, status=0, signal=9
[2019-08-08 14:22:57 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65353] abnormal exit, status=0, signal=9
[2019-08-08 14:22:57 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65352] abnormal exit, status=0, signal=9
[2019-08-08 14:22:57 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65351] abnormal exit, status=0, signal=9
[2019-08-08 14:22:58 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:23:01 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65365] exit timeout, forced kill
[2019-08-08 14:23:01 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65368] exit timeout, forced kill
[2019-08-08 14:23:01 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65374] exit timeout, forced kill
[2019-08-08 14:23:01 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65369] exit timeout, forced kill
[2019-08-08 14:23:01 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65373] exit timeout, forced kill
[2019-08-08 14:23:01 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65372] exit timeout, forced kill
[2019-08-08 14:23:01 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65371] exit timeout, forced kill
[2019-08-08 14:23:01 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65370] exit timeout, forced kill
[2019-08-08 14:23:01 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65368] abnormal exit, status=0, signal=9
[2019-08-08 14:23:01 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65374] abnormal exit, status=0, signal=9
[2019-08-08 14:23:01 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65373] abnormal exit, status=0, signal=9
[2019-08-08 14:23:01 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65372] abnormal exit, status=0, signal=9
[2019-08-08 14:23:01 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65371] abnormal exit, status=0, signal=9
[2019-08-08 14:23:01 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65370] abnormal exit, status=0, signal=9
[2019-08-08 14:23:01 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65369] abnormal exit, status=0, signal=9
[2019-08-08 14:23:02 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:23:05 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65381] exit timeout, forced kill
[2019-08-08 14:23:05 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65386] exit timeout, forced kill
[2019-08-08 14:23:05 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65387] exit timeout, forced kill
[2019-08-08 14:23:05 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65392] exit timeout, forced kill
[2019-08-08 14:23:05 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65388] exit timeout, forced kill
[2019-08-08 14:23:05 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65389] exit timeout, forced kill
[2019-08-08 14:23:05 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65390] exit timeout, forced kill
[2019-08-08 14:23:05 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65391] exit timeout, forced kill
[2019-08-08 14:23:05 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65386] abnormal exit, status=0, signal=9
[2019-08-08 14:23:05 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65392] abnormal exit, status=0, signal=9
[2019-08-08 14:23:05 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65391] abnormal exit, status=0, signal=9
[2019-08-08 14:23:05 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65390] abnormal exit, status=0, signal=9
[2019-08-08 14:23:05 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65389] abnormal exit, status=0, signal=9
[2019-08-08 14:23:05 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65388] abnormal exit, status=0, signal=9
[2019-08-08 14:23:05 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65387] abnormal exit, status=0, signal=9
[2019-08-08 14:23:06 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:23:09 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65399] exit timeout, forced kill
[2019-08-08 14:23:09 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65404] exit timeout, forced kill
[2019-08-08 14:23:09 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65410] exit timeout, forced kill
[2019-08-08 14:23:09 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65405] exit timeout, forced kill
[2019-08-08 14:23:09 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65409] exit timeout, forced kill
[2019-08-08 14:23:09 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65408] exit timeout, forced kill
[2019-08-08 14:23:09 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65407] exit timeout, forced kill
[2019-08-08 14:23:09 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65406] exit timeout, forced kill
[2019-08-08 14:23:09 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65404] abnormal exit, status=0, signal=9
[2019-08-08 14:23:09 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65410] abnormal exit, status=0, signal=9
[2019-08-08 14:23:09 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65409] abnormal exit, status=0, signal=9
[2019-08-08 14:23:09 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65408] abnormal exit, status=0, signal=9
[2019-08-08 14:23:09 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65407] abnormal exit, status=0, signal=9
[2019-08-08 14:23:09 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65406] abnormal exit, status=0, signal=9
[2019-08-08 14:23:09 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65405] abnormal exit, status=0, signal=9
[2019-08-08 14:23:10 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:23:13 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65420] exit timeout, forced kill
[2019-08-08 14:23:13 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65422] exit timeout, forced kill
[2019-08-08 14:23:13 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65423] exit timeout, forced kill
[2019-08-08 14:23:13 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65428] exit timeout, forced kill
[2019-08-08 14:23:13 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65424] exit timeout, forced kill
[2019-08-08 14:23:13 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65425] exit timeout, forced kill
[2019-08-08 14:23:13 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65426] exit timeout, forced kill
[2019-08-08 14:23:13 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65427] exit timeout, forced kill
[2019-08-08 14:23:13 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65422] abnormal exit, status=0, signal=9
[2019-08-08 14:23:13 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65428] abnormal exit, status=0, signal=9
[2019-08-08 14:23:13 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65427] abnormal exit, status=0, signal=9
[2019-08-08 14:23:13 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65426] abnormal exit, status=0, signal=9
[2019-08-08 14:23:13 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65425] abnormal exit, status=0, signal=9
[2019-08-08 14:23:13 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65424] abnormal exit, status=0, signal=9
[2019-08-08 14:23:13 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65423] abnormal exit, status=0, signal=9
[2019-08-08 14:23:14 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:23:17 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65436] exit timeout, forced kill
[2019-08-08 14:23:17 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65440] exit timeout, forced kill
[2019-08-08 14:23:17 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65446] exit timeout, forced kill
[2019-08-08 14:23:17 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65441] exit timeout, forced kill
[2019-08-08 14:23:17 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65445] exit timeout, forced kill
[2019-08-08 14:23:17 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65444] exit timeout, forced kill
[2019-08-08 14:23:17 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65443] exit timeout, forced kill
[2019-08-08 14:23:17 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65442] exit timeout, forced kill
[2019-08-08 14:23:17 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65440] abnormal exit, status=0, signal=9
[2019-08-08 14:23:17 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65446] abnormal exit, status=0, signal=9
[2019-08-08 14:23:17 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65445] abnormal exit, status=0, signal=9
[2019-08-08 14:23:17 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65444] abnormal exit, status=0, signal=9
[2019-08-08 14:23:17 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65443] abnormal exit, status=0, signal=9
[2019-08-08 14:23:17 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65442] abnormal exit, status=0, signal=9
[2019-08-08 14:23:17 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65441] abnormal exit, status=0, signal=9
[2019-08-08 14:23:18 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:23:21 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65456] exit timeout, forced kill
[2019-08-08 14:23:21 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65458] exit timeout, forced kill
[2019-08-08 14:23:21 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65459] exit timeout, forced kill
[2019-08-08 14:23:21 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65464] exit timeout, forced kill
[2019-08-08 14:23:21 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65460] exit timeout, forced kill
[2019-08-08 14:23:21 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65461] exit timeout, forced kill
[2019-08-08 14:23:21 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65462] exit timeout, forced kill
[2019-08-08 14:23:21 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65463] exit timeout, forced kill
[2019-08-08 14:23:21 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65458] abnormal exit, status=0, signal=9
[2019-08-08 14:23:21 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65464] abnormal exit, status=0, signal=9
[2019-08-08 14:23:21 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65463] abnormal exit, status=0, signal=9
[2019-08-08 14:23:21 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65462] abnormal exit, status=0, signal=9
[2019-08-08 14:23:21 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65461] abnormal exit, status=0, signal=9
[2019-08-08 14:23:21 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65460] abnormal exit, status=0, signal=9
[2019-08-08 14:23:21 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65459] abnormal exit, status=0, signal=9
[2019-08-08 14:23:22 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:23:25 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65473] exit timeout, forced kill
[2019-08-08 14:23:25 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65476] exit timeout, forced kill
[2019-08-08 14:23:25 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65482] exit timeout, forced kill
[2019-08-08 14:23:25 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65477] exit timeout, forced kill
[2019-08-08 14:23:25 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65481] exit timeout, forced kill
[2019-08-08 14:23:25 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65480] exit timeout, forced kill
[2019-08-08 14:23:25 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65479] exit timeout, forced kill
[2019-08-08 14:23:25 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65478] exit timeout, forced kill
[2019-08-08 14:23:25 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65482] abnormal exit, status=0, signal=9
[2019-08-08 14:23:25 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65481] abnormal exit, status=0, signal=9
[2019-08-08 14:23:25 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65480] abnormal exit, status=0, signal=9
[2019-08-08 14:23:25 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65479] abnormal exit, status=0, signal=9
[2019-08-08 14:23:25 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65478] abnormal exit, status=0, signal=9
[2019-08-08 14:23:25 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65477] abnormal exit, status=0, signal=9
[2019-08-08 14:23:25 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65476] abnormal exit, status=0, signal=9
[2019-08-08 14:23:26 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:23:29 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65490] exit timeout, forced kill
[2019-08-08 14:23:29 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65502] exit timeout, forced kill
[2019-08-08 14:23:29 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65496] exit timeout, forced kill
[2019-08-08 14:23:29 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65501] exit timeout, forced kill
[2019-08-08 14:23:29 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65497] exit timeout, forced kill
[2019-08-08 14:23:29 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65498] exit timeout, forced kill
[2019-08-08 14:23:29 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65499] exit timeout, forced kill
[2019-08-08 14:23:29 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65500] exit timeout, forced kill
[2019-08-08 14:23:29 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65502] abnormal exit, status=0, signal=9
[2019-08-08 14:23:29 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65501] abnormal exit, status=0, signal=9
[2019-08-08 14:23:29 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65500] abnormal exit, status=0, signal=9
[2019-08-08 14:23:29 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65499] abnormal exit, status=0, signal=9
[2019-08-08 14:23:29 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65498] abnormal exit, status=0, signal=9
[2019-08-08 14:23:29 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65497] abnormal exit, status=0, signal=9
[2019-08-08 14:23:29 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65496] abnormal exit, status=0, signal=9
[2019-08-08 14:23:30 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:23:33 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65508] exit timeout, forced kill
[2019-08-08 14:23:33 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65514] exit timeout, forced kill
[2019-08-08 14:23:33 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65520] exit timeout, forced kill
[2019-08-08 14:23:33 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65515] exit timeout, forced kill
[2019-08-08 14:23:33 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65519] exit timeout, forced kill
[2019-08-08 14:23:33 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65518] exit timeout, forced kill
[2019-08-08 14:23:33 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65517] exit timeout, forced kill
[2019-08-08 14:23:33 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65516] exit timeout, forced kill
[2019-08-08 14:23:33 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65514] abnormal exit, status=0, signal=9
[2019-08-08 14:23:33 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65520] abnormal exit, status=0, signal=9
[2019-08-08 14:23:33 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65519] abnormal exit, status=0, signal=9
[2019-08-08 14:23:33 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65518] abnormal exit, status=0, signal=9
[2019-08-08 14:23:33 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65517] abnormal exit, status=0, signal=9
[2019-08-08 14:23:33 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65516] abnormal exit, status=0, signal=9
[2019-08-08 14:23:33 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65515] abnormal exit, status=0, signal=9
[2019-08-08 14:23:33 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:23:36 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65526] exit timeout, forced kill
[2019-08-08 14:23:36 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65533] exit timeout, forced kill
[2019-08-08 14:23:36 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65534] exit timeout, forced kill
[2019-08-08 14:23:36 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65539] exit timeout, forced kill
[2019-08-08 14:23:36 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65535] exit timeout, forced kill
[2019-08-08 14:23:36 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65536] exit timeout, forced kill
